time,i_mod_avg,i_mod_rms,u_bat
13573.0,0.0,0.0,3.611292263420303
13574.0,0.0,0.0,3.611292331979958
13575.0,0.0,0.0,3.611292404452389
13576.0,0.0,0.0,3.611292479573528
13577.0,0.0,0.0,3.6112925561503313
13578.0,0.0,0.0,3.6112926330607817
13579.0,0.0,0.0,3.6112927092538887
13580.0,0.0,0.0,3.611292783749685
13581.0,0.0,0.0,3.611292855639231
13582.0,0.0,0.0,3.6112929240846126
13583.0,0.0,0.0,3.61129298831894
13584.0,0.0,0.0,3.611293047646351
13585.0,0.0,0.0,3.6112931014420084
13586.0,0.0,0.0,3.6112931491520994
13587.0,0.0,0.0,3.611293190293839
13588.0,0.0,0.0,3.6112932244554665
13589.0,0.0,0.0,3.6112932512962477
13590.0,0.0,0.0,3.611293270546473
13591.0,0.0,0.0,3.6112932820074595
13592.0,0.0,0.0,3.61129328555155
13593.0,0.0,0.0,3.611293281122112
13594.0,0.0,0.0,3.6112932687335397
13595.0,0.0,0.0,3.6112932484712528
13596.0,0.0,0.0,3.6112932204916968
13597.0,0.0,0.0,3.611293185022342
13598.0,0.0,0.0,3.6112931423616854
13599.0,0.0,0.0,3.61129309287925
13600.0,0.0,0.0,3.6112930370155825
13601.0,0.0,0.0,3.611292975282258
13602.0,0.0,0.0,3.6112929082618748
13603.0,0.0,0.0,3.6112928366080586
13604.0,0.0,0.0,3.6112927610454606
13605.0,0.0,0.0,3.611292682369757
13606.0,0.0,0.0,3.6112926014476496
13607.0,0.0,0.0,3.6112925192168674
13608.0,0.0,0.0,3.611292436686163
13609.0,0.0,0.0,3.6112923549353164
13610.0,0.0,0.0,3.611292275115132
13611.0,0.0,0.0,3.611292198447441
13612.0,0.0,0.0,3.6112921262251
13613.0,0.0,0.0,3.61129205981199
13614.0,0.0,0.0,3.6112920006430205
13615.0,0.0,0.0,3.611291950224124
13616.0,0.0,0.0,3.61129191013226
13617.0,0.0,0.0,3.6112918820154127
13618.0,0.0,0.0,3.6112918675925934
13619.0,0.0,0.0,3.611291868653838
13620.0,0.0,0.0,3.6112918870602093
13621.0,0.0,0.0,3.6112919247437945
13622.0,0.0,0.0,3.6112919821587868
13623.0,0.0,0.0,3.6112920555940455
13624.0,0.0,0.0,3.6112921425411013
13625.0,0.0,0.0,3.6112922406759904
13626.0,0.0,0.0,3.611292347780818
13627.0,0.0,0.0,3.611292461743753
13628.0,0.0,0.0,3.611292580559032
13629.0,0.0,0.0,3.611292702326956
13630.0,0.0,0.0,3.611292825253893
13631.0,0.0,0.0,3.6112929476522764
13632.0,0.0,0.0,3.6112930679406072
13633.0,0.0,0.0,3.61129318464345
13634.0,0.0,0.0,3.611293296391437
13635.0,0.0,0.0,3.6112934019212664
13636.0,0.0,0.0,3.6112935000757016
13637.0,0.0,0.0,3.6112935898035716
13638.0,0.0,0.0,3.6112936701597738
13639.0,0.0,0.0,3.611293740305269
13640.0,0.0,0.0,3.6112937995070853
13641.0,0.0,0.0,3.6112938471383162
13642.0,0.0,0.0,3.6112938826781216
13643.0,0.0,0.0,3.6112939057117273
13644.0,0.0,0.0,3.6112939159304256
13645.0,0.0,0.0,3.6112939131315733
13646.0,0.0,0.0,3.6112938972185957
13647.0,0.0,0.0,3.611293868200981
13648.0,0.0,0.0,3.611293826194286
13649.0,0.0,0.0,3.6112937714201325
13650.0,0.0,0.0,3.611293704206208
13651.0,0.0,0.0,3.6112936249862666
13652.0,0.0,0.0,3.611293534300127
13653.0,0.0,0.0,3.611293432793677
13654.0,0.0,0.0,3.6112933212188674
13655.0,0.0,0.0,3.6112932004337153
13656.0,0.0,0.0,3.6112930714023053
13657.0,0.0,0.0,3.6112929351947876
13658.0,0.0,0.0,3.6112927929873773
13659.0,0.0,0.0,3.6112926460623567
13660.0,0.0,0.0,3.6112924958080734
13661.0,0.0,0.0,3.611292343718941
13662.0,0.0,0.0,3.6112921913954397
13663.0,0.0,0.0,3.6112920405441153
13664.0,0.0,0.0,3.61129189297758
13665.0,0.0,0.0,3.6112917506145106
13666.0,0.0,0.0,3.6112916154796517
13667.0,0.0,0.0,3.611291489703813
13668.0,0.0,0.0,3.6112913755238703
13669.0,0.0,0.0,3.611291275282766
13670.0,0.0,0.0,3.611291191429507
13671.0,0.0,0.0,3.6112911265191676
13672.0,0.0,0.0,3.6112910832128877
13673.0,0.0,0.0,3.6112910642778733
13674.0,0.0,0.0,3.611291072587396
13675.0,0.0,0.0,3.611291111120794
13676.0,0.0,0.0,3.61129118296347
13677.0,0.0,0.0,3.611291280440251
13678.0,0.0,0.0,3.6112913735288252
13679.0,0.0,0.0,3.611291460613822
13680.0,0.0,0.0,3.6112793208134883
13681.0,19.66647,19.66647,3.505318890132057
13682.0,19.66647,19.66647,3.4907742189734763
13683.0,19.66647,19.66647,3.4770750710458325
13684.0,19.66647,19.66647,3.4642462264490326
13685.0,19.66647,19.66647,3.452229286649761
13686.0,19.66647,19.66647,3.4409757920744735
13687.0,19.66647,19.66647,3.4304395765452274
13688.0,19.66647,19.66647,3.420576349036904
13689.0,19.66647,19.66647,3.4113436937047306
13690.0,19.66647,19.66647,3.402701069853753
13691.0,19.66647,19.66647,3.394609811930508
13692.0,19.66647,19.66647,3.387033129523039
13693.0,19.66647,19.66647,3.3799361073608853
13694.0,19.66647,19.66647,3.373285705315083
13695.0,19.66647,19.66647,3.3670505933166974
13696.0,19.66647,19.66647,3.3612056404765926
13697.0,19.66647,19.66647,3.3557291563490796
13698.0,19.66647,19.66647,3.350600087964178
13699.0,19.66647,19.66647,3.3457980192572685
13700.0,19.66647,19.66647,3.3413031710690917
13701.0,19.66647,19.66647,3.3370964011457462
13702.0,19.66647,19.66647,3.3331592041386897
13703.0,19.66647,19.66647,3.3294737116047406
13704.0,19.66647,19.66647,3.3260226920060734
13705.0,19.66647,19.66647,3.3227895507102243
13706.0,19.66647,19.66647,3.319758329990085
13707.0,19.66647,19.66647,3.3169137090239107
13708.0,19.66647,19.66647,3.3142413004437055
13709.0,19.66647,19.66647,3.3117307492861383
13710.0,19.66647,19.66647,3.3093741474058223
13711.0,19.66647,19.66647,3.307163737644757
13712.0,19.66647,19.66647,3.3050918809546506
13713.0,19.66647,19.66647,3.303151056396925
13714.0,19.66647,19.66647,3.3013338611427083
13715.0,19.66647,19.66647,3.299633010472841
13716.0,19.66647,19.66647,3.2980413377778715
13717.0,19.66647,19.66647,3.2965517945580585
13718.0,19.66647,19.66647,3.2951574504233707
13719.0,19.66647,19.66647,3.293851493093487
13720.0,19.66647,19.66647,3.292627228397795
13721.0,19.66647,19.66647,3.2914780802753945
13722.0,19.66647,19.66647,3.2903975907750906
13723.0,19.66647,19.66647,3.2893794200554036
13724.0,19.66647,19.66647,3.2884175324384746
13725.0,19.66647,19.66647,3.2875091713752447
13726.0,19.66647,19.66647,3.28665263708667
13727.0,19.66647,19.66647,3.2858458941133986
13728.0,19.66647,19.66647,3.2850868812845233
13729.0,19.66647,19.66647,3.284373511717595
13730.0,19.66647,19.66647,3.2837036728186217
13731.0,19.66647,19.66647,3.2830752262820555
13732.0,19.66647,19.66647,3.2824860080908116
13733.0,19.66647,19.66647,3.2819338285162516
13734.0,19.66647,19.66647,3.2814164721181935
13735.0,19.66647,19.66647,3.2809316977449074
13736.0,19.66647,19.66647,3.2804772385331185
13737.0,19.66647,19.66647,3.280050801908004
13738.0,19.66647,19.66647,3.279650069583196
13739.0,19.66647,19.66647,3.2792726975607773
13740.0,19.66647,19.66647,3.278916316131285
13741.0,19.66647,19.66647,3.2785785298737107
13742.0,19.66647,19.66647,3.2782569176555008
13743.0,19.66647,19.66647,3.2779490326325496
13744.0,19.66647,19.66647,3.2776534075327866
13745.0,19.66647,19.66647,3.277370993359017
13746.0,19.66647,19.66647,3.277101663887145
13747.0,19.66647,19.66647,3.2768451964429244
13748.0,19.66647,19.66647,3.2766013318993226
13749.0,19.66647,19.66647,3.2763697746765197
13750.0,19.66647,19.66647,3.2761501927419125
13751.0,19.66647,19.66647,3.2759422176101105
13752.0,19.66647,19.66647,3.2757454443429355
13753.0,19.66647,19.66647,3.2755594315494267
13754.0,19.66647,19.66647,3.2753837013858336
13755.0,19.66647,19.66647,3.2752177395556226
13756.0,19.66647,19.66647,3.275060995309472
13757.0,19.66647,19.66647,3.2749128814452773
13758.0,19.66647,19.66647,3.2747727743081443
13759.0,19.66647,19.66647,3.2746400137903944
13760.0,19.66647,19.66647,3.2745139033315622
13761.0,19.66647,19.66647,3.2743937099183973
13762.0,19.66647,19.66647,3.2742786640848633
13763.0,19.66647,19.66647,3.2741679599121376
13764.0,19.66647,19.66647,3.274060755028612
13765.0,19.66647,19.66647,3.27395617060989
13766.0,19.66647,19.66647,3.2738532913787926
13767.0,19.66647,19.66647,3.2737511656053506
13768.0,19.66647,19.66647,3.2736495191795942
13769.0,19.66647,19.66647,3.2735497198378907
13770.0,19.66647,19.66647,3.273451986916259
13771.0,19.66647,19.66647,3.2733564483896984
13772.0,19.66647,19.66647,3.2732632129954857
13773.0,19.66647,19.66647,3.2731723702331883
13774.0,19.66647,19.66647,3.2730839903646536
13775.0,19.66647,19.66647,3.272998124414015
13776.0,19.66647,19.66647,3.2729148041676903
13777.0,19.66647,19.66647,3.272834042174382
13778.0,19.66647,19.66647,3.272755831745074
13779.0,19.66647,19.66647,3.2726801469530398
13780.0,19.66647,19.66647,3.2726069426338324
13781.0,19.66647,19.66647,3.2725361543852918
13782.0,19.66647,19.66647,3.2724676985675414
13783.0,19.66647,19.66647,3.2724014723029886
13784.0,19.66647,19.66647,3.2723373534763245
13785.0,19.66647,19.66647,3.272275200734528
13786.0,19.66647,19.66647,3.2722148534868576
13787.0,19.66647,19.66647,3.2721561319048598
13788.0,19.66647,19.66647,3.2720988369223627
13789.0,19.66647,19.66647,3.272042750235481
13790.0,19.66647,19.66647,3.271987634302613
13791.0,19.66647,19.66647,3.2719332323444403
13792.0,19.66647,19.66647,3.271879268343929
13793.0,19.66647,19.66647,3.271825447046331
13794.0,19.66647,19.66647,3.2717714539591802
13795.0,19.66647,19.66647,3.271716955352298
13796.0,19.66647,19.66647,3.271661598257789
13797.0,19.66647,19.66647,3.2716050104700387
13798.0,19.66647,19.66647,3.2715468713798006
13799.0,19.66647,19.66647,3.271488063666297
13800.0,19.66647,19.66647,3.2714290608114274
13801.0,19.66647,19.66647,3.2713699750848595
13802.0,19.66647,19.66647,3.271310911154843
13803.0,19.66647,19.66647,3.271251966088211
13804.0,19.66647,19.66647,3.2711932293503843
13805.0,19.66647,19.66647,3.2711347828053676
13806.0,19.66647,19.66647,3.2710767007157497
13807.0,19.66647,19.66647,3.2710190497427067
13808.0,19.66647,19.66647,3.2709618889459966
13809.0,19.66647,19.66647,3.270905269783964
13810.0,19.66647,19.66647,3.270849236113537
13811.0,19.66647,19.66647,3.27079382419023
13812.0,19.66647,19.66647,3.2707390626681447
13813.0,19.66647,19.66647,3.270684972599962
13814.0,19.66647,19.66647,3.2706315674369506
13815.0,19.66647,19.66647,3.2705788530289666
13816.0,19.66647,19.66647,3.2705268276244457
13817.0,19.66647,19.66647,3.2704754818704123
13818.0,19.66647,19.66647,3.2704247988124755
13819.0,19.66647,19.66647,3.2703747538948296
13820.0,19.66647,19.66647,3.2703253149602514
13821.0,19.66647,19.66647,3.270276442250104
13822.0,19.66647,19.66647,3.2702280884043353
13823.0,19.66647,19.66647,3.2701801984614796
13824.0,19.66647,19.66647,3.270132709858653
13825.0,19.66647,19.66647,3.2700855524315586
13826.0,19.66647,19.66647,3.2700386484144843
13827.0,19.66647,19.66647,3.2699919124403047
13828.0,19.66647,19.66647,3.2699452515404737
13829.0,19.66647,19.66647,3.269898565145037
13830.0,19.66647,19.66647,3.2698517450826197
13831.0,19.66647,19.66647,3.269804675580434
13832.0,19.66647,19.66647,3.269757233264279
13833.0,19.66647,19.66647,3.269709287158535
13834.0,19.66647,19.66647,3.269660698686168
13835.0,19.66647,19.66647,3.2696113216687324
13836.0,19.66647,19.66647,3.2695610023263635
13837.0,19.66647,19.66647,3.269509579277783
13838.0,19.66647,19.66647,3.2694568845790544
13839.0,19.66647,19.66647,3.26940308513923
13840.0,19.66647,19.66647,3.2693484861553506
13841.0,19.66647,19.66647,3.2692932098035667
13842.0,19.66647,19.66647,3.2692373728455495
13843.0,19.66647,19.66647,3.2691810866284885
13844.0,19.66647,19.66647,3.2691244570850926
13845.0,19.66647,19.66647,3.269067584733588
13846.0,19.66647,19.66647,3.2690105646777217
13847.0,19.66647,19.66647,3.268953486606758
13848.0,19.66647,19.66647,3.2688964347954803
13849.0,19.66647,19.66647,3.26883948810419
13850.0,19.66647,19.66647,3.26878271997871
13851.0,19.66647,19.66647,3.2687261984503766
13852.0,19.66647,19.66647,3.2686699861360524
13853.0,19.66647,19.66647,3.2686141402381117
13854.0,19.66647,19.66647,3.2685587125444515
13855.0,19.66647,19.66647,3.2685037494284854
13856.0,19.66647,19.66647,3.268449291849149
13857.0,19.66647,19.66647,3.268395375350893
13858.0,19.66647,19.66647,3.2683420300636894
13859.0,19.66647,19.66647,3.2682892807030255
13860.0,19.66647,19.66647,3.2682371465699136
13861.0,19.66647,19.66647,3.2681856415508777
13862.0,19.66647,19.66647,3.268134774117966
13863.0,19.66647,19.66647,3.2680845473287423
13864.0,19.66647,19.66647,3.2680349588262905
13865.0,19.66647,19.66647,3.267986000839212
13866.0,19.66647,19.66647,3.2679376601816292
13867.0,19.66647,19.66647,3.2678899182531813
13868.0,19.66647,19.66647,3.2678427510390278
13869.0,19.66647,19.66647,3.267796129109844
13870.0,19.66647,19.66647,3.2677500176218275
13871.0,19.66647,19.66647,3.267704376316693
13872.0,19.66647,19.66647,3.267659159521674
13873.0,19.66647,19.66647,3.267614316149523
13874.0,19.66647,19.66647,3.267569789698511
13875.0,19.66647,19.66647,3.267525518252428
13876.0,19.66647,19.66647,3.267481434480583
13877.0,19.66647,19.66647,3.2674374656378014
13878.0,19.66647,19.66647,3.2673935335644333
13879.0,19.66647,19.66647,3.2673495546863407
13880.0,19.66647,19.66647,3.2673054400149075
13881.0,19.66647,19.66647,3.2672610951470364
13882.0,19.66647,19.66647,3.26721642026515
13883.0,19.66647,19.66647,3.2671713101371864
13884.0,19.66647,19.66647,3.2671256541166054
13885.0,19.66647,19.66647,3.267079336142384
13886.0,19.66647,19.66647,3.2670322347390193
13887.0,19.66647,19.66647,3.266984223016525
13888.0,19.66647,19.66647,3.2669351686704355
13889.0,19.66647,19.66647,3.2668849339818045
13890.0,19.66647,19.66647,3.2668333758172015
13891.0,19.66647,19.66647,3.2667803456287174
13892.0,19.66647,19.66647,3.2667256894539607
13893.0,19.66647,19.66647,3.2666692464776275
13894.0,19.66647,19.66647,3.2666107824150106
13895.0,19.66647,19.66647,3.2665504099308373
13896.0,19.66647,19.66647,3.266488402180725
13897.0,19.66647,19.66647,3.2664250209307775
13898.0,19.66647,19.66647,3.266360516557582
13899.0,19.66647,19.66647,3.266295128048207
13900.0,19.66647,19.66647,3.2662290830002068
13901.0,19.66647,19.66647,3.266162597621616
13902.0,19.66647,19.66647,3.266095876730957
13903.0,19.66647,19.66647,3.266029113757231
13904.0,19.66647,19.66647,3.2659624907399247
13905.0,19.66647,19.66647,3.2658961783290086
13906.0,19.66647,19.66647,3.2658303357849365
13907.0,19.66647,19.66647,3.2657651109786436
13908.0,19.66647,19.66647,3.2657006403915507
13909.0,19.66647,19.66647,3.2656370491155617
13910.0,19.66647,19.66647,3.265574450853062
13911.0,19.66647,19.66647,3.265512947916924
13912.0,19.66647,19.66647,3.265452631230499
13913.0,19.66647,19.66647,3.2653935803276255
13914.0,19.66647,19.66647,3.2653358633526226
13915.0,19.66647,19.66647,3.265279537060294
13916.0,19.66647,19.66647,3.265224646815928
13917.0,19.66647,19.66647,3.265171226595294
13918.0,19.66647,19.66647,3.2651192989846463
13919.0,19.66647,19.66647,3.265068875180721
13920.0,19.66647,19.66647,3.265019954990739
13921.0,19.66647,19.66647,3.264972526832405
13922.0,19.66647,19.66647,3.2649265677339057
13923.0,19.66647,19.66647,3.264882043333911
13924.0,19.66647,19.66647,3.264838907881576
13925.0,19.66647,19.66647,3.264797104236538
13926.0,19.66647,19.66647,3.264756563868918
13927.0,19.66647,19.66647,3.2647172068593187
13928.0,19.66647,19.66647,3.2646789418988273
13929.0,19.66647,19.66647,3.264641666289018
13930.0,19.66647,19.66647,3.2646052659419427
13931.0,19.66647,19.66647,3.2645696153801382
13932.0,19.66647,19.66647,3.2645345777366255
13933.0,19.66647,19.66647,3.264500004754911
13934.0,19.66647,19.66647,3.2644657367889813
13935.0,19.66647,19.66647,3.264431602803307
13936.0,19.66647,19.66647,3.2643974203728443
13937.0,19.66647,19.66647,3.2643629956830287
13938.0,19.66647,19.66647,3.2643281235297823
13939.0,19.66647,19.66647,3.264292587319511
13940.0,19.66647,19.66647,3.2642561590691006
13941.0,19.66647,19.66647,3.2642185994059236
13942.0,19.66647,19.66647,3.2641796575678343
13943.0,19.66647,19.66647,3.2641390714031724
13944.0,19.66647,19.66647,3.2640965673707556
13945.0,19.66647,19.66647,3.2640518605398925
13946.0,19.66647,19.66647,3.2640046545903707
13947.0,19.66647,19.66647,3.263954641812459
13948.0,19.66647,19.66647,3.2639015031069154
13949.0,19.66647,19.66647,3.2638449079849767
13950.0,19.66647,19.66647,3.2637845145683646
13951.0,19.66647,19.66647,3.263719969589285
13952.0,19.66647,19.66647,3.26365196657417
13953.0,19.66647,19.66647,3.263581886993092
13954.0,19.66647,19.66647,3.263510125699715
13955.0,19.66647,19.66647,3.263437056021613
13956.0,19.66647,19.66647,3.263363031768363
13957.0,19.66647,19.66647,3.2632883872315572
13958.0,19.66647,19.66647,3.2632134371847883
13959.0,19.66647,19.66647,3.2631384768836647
13960.0,19.66647,19.66647,3.263063782065798
13961.0,19.66647,19.66647,3.262989608950812
13962.0,19.66647,19.66647,3.262916194240337
13963.0,19.66647,19.66647,3.262843755118012
13964.0,19.66647,19.66647,3.2627724892494854
13965.0,19.66647,19.66647,3.262702574782412
13966.0,19.66647,19.66647,3.2626341703464568
13967.0,19.66647,19.66647,3.2625674150532937
13968.0,19.66647,19.66647,3.262502428496603
13969.0,19.66647,19.66647,3.2624393107520766
13970.0,19.66647,19.66647,3.2623781423774108
13971.0,19.66647,19.66647,3.2623189844123144
13972.0,19.66647,19.66647,3.2622618783785016
13973.0,19.66647,19.66647,3.2622068462796956
13974.0,19.66647,19.66647,3.2621538906016307
13975.0,19.66647,19.66647,3.262102994312046
13976.0,19.66647,19.66647,3.262054120860692
13977.0,19.66647,19.66647,3.2620072141793246
13978.0,19.66647,19.66647,3.2619621986817124
13979.0,19.66647,19.66647,3.2619189792636294
13980.0,19.66647,19.66647,3.2618774413028575
13981.0,19.66647,19.66647,3.261837450659189
13982.0,19.66647,19.66647,3.2617988536744233
13983.0,19.66647,19.66647,3.261761477172371
13984.0,19.66647,19.66647,3.2617251284588487
13985.0,19.66647,19.66647,3.2616895953216782
13986.0,19.66647,19.66647,3.261654646030697
13987.0,19.66647,19.66647,3.261620029337748
13988.0,19.66647,19.66647,3.2615854744766795
13989.0,19.66647,19.66647,3.261550691163352
13990.0,19.66647,19.66647,3.261515369595633
13991.0,19.66647,19.66647,3.2614791804534002
13992.0,19.66647,19.66647,3.261441774898536
13993.0,19.66647,19.66647,3.2614027845749356
13994.0,19.66647,19.66647,3.2613618216084994
13995.0,19.66647,19.66647,3.2613184786071385
13996.0,19.66647,19.66647,3.2612723286607705
13997.0,19.66647,19.66647,3.261222925341323
13998.0,19.66647,19.66647,3.261169802702732
13999.0,19.66647,19.66647,3.2611124752809406
14000.0,19.66647,19.66647,3.261050438093902
14001.0,19.66647,19.66647,3.2609833966699724
14002.0,19.66647,19.66647,3.2609135124602173
14003.0,19.66647,19.66647,3.2608417580070697
14004.0,19.66647,19.66647,3.26076850985682
14005.0,19.66647,19.66647,3.260694125453351
14006.0,19.66647,19.66647,3.260618943138134
14007.0,19.66647,19.66647,3.2605432821502256
14008.0,19.66647,19.66647,3.260467442626276
14009.0,19.66647,19.66647,3.260391705600521
14010.0,19.66647,19.66647,3.260316333004788
14011.0,19.66647,19.66647,3.260241567668493
14012.0,19.66647,19.66647,3.2601676333186402
14013.0,19.66647,19.66647,3.260094734579822
14014.0,19.66647,19.66647,3.2600230569742226
14015.0,19.66647,19.66647,3.2599527669216135
14016.0,19.66647,19.66647,3.2598840117393544
14017.0,19.66647,19.66647,3.259816919642395
14018.0,19.66647,19.66647,3.259751599743275
14019.0,19.66647,19.66647,3.259688142052122
14020.0,19.66647,19.66647,3.2596266174766533
14021.0,19.66647,19.66647,3.2595670778221737
14022.0,19.66647,19.66647,3.2595095557915785
14023.0,19.66647,19.66647,3.259454064985353
14024.0,19.66647,19.66647,3.2594005999015696
14025.0,19.66647,19.66647,3.259349135935889
14026.0,19.66647,19.66647,3.2592996293815637
14027.0,19.66647,19.66647,3.2592520174294344
14028.0,19.66647,19.66647,3.2592062181679293
14029.0,19.66647,19.66647,3.2591621305830665
14030.0,19.66647,19.66647,3.2591196345584548
14031.0,19.66647,19.66647,3.2590785908752884
14032.0,19.66647,19.66647,3.2590388412123557
14033.0,19.66647,19.66647,3.259000208146029
14034.0,19.66647,19.66647,3.258962495150272
14035.0,19.66647,19.66647,3.258925486596637
14036.0,19.66647,19.66647,3.258888947754267
14037.0,19.66647,19.66647,3.258852624789892
14038.0,19.66647,19.66647,3.2588162447678313
14039.0,19.66647,19.66647,3.2587795156499944
14040.0,19.66647,19.66647,3.258742126295878
14041.0,19.66647,19.66647,3.2587037464625705
14042.0,19.66647,19.66647,3.2586640268047464
14043.0,19.66647,19.66647,3.25862259887467
14044.0,19.66647,19.66647,3.258579075122198
14045.0,19.66647,19.66647,3.2585330488947717
14046.0,19.66647,19.66647,3.2584840944374234
14047.0,19.66647,19.66647,3.2584317668927736
14048.0,19.66647,19.66647,3.258375602301033
14049.0,19.66647,19.66647,3.258315117600001
14050.0,19.66647,19.66647,3.258249810625066
14051.0,19.66647,19.66647,3.258180051476211
14052.0,19.66647,19.66647,3.258107709705537
14053.0,19.66647,19.66647,3.2580332733748683
14054.0,19.66647,19.66647,3.2579571570566994
14055.0,19.66647,19.66647,3.257879754724772
14056.0,19.66647,19.66647,3.257801439754068
14057.0,19.66647,19.66647,3.2577225649208126
14058.0,19.66647,19.66647,3.2576434624024753
14059.0,19.66647,19.66647,3.257564443777767
14060.0,19.66647,19.66647,3.2574858000266436
14061.0,19.66647,19.66647,3.2574078015303054
14062.0,19.66647,19.66647,3.257330698071191
14063.0,19.66647,19.66647,3.2572547188329892
14064.0,19.66647,19.66647,3.257180072400626
14065.0,19.66647,19.66647,3.2571069467602745
14066.0,19.66647,19.66647,3.257035509299348
14067.0,19.66647,19.66647,3.256965906806507
14068.0,19.66647,19.66647,3.25689826547165
14069.0,19.66647,19.66647,3.256832690885923
14070.0,19.66647,19.66647,3.256769268041715
14071.0,19.66647,19.66647,3.256708061332656
14072.0,19.66647,19.66647,3.2566491145536194
14073.0,19.66647,19.66647,3.2565924509007247
14074.0,19.66647,19.66647,3.256538072971332
14075.0,19.66647,19.66647,3.2564859627640446
14076.0,19.66647,19.66647,3.2564360816787117
14077.0,19.66647,19.66647,3.2563883705164223
14078.0,19.66647,19.66647,3.256342749479511
14079.0,19.66647,19.66647,3.256299118171554
14080.0,19.66647,19.66647,3.256257355597373
14081.0,19.66647,19.66647,3.2562173201630307
14082.0,19.66647,19.66647,3.256178849675834
14083.0,19.66647,19.66647,3.2561417613443338
14084.0,19.66647,19.66647,3.256105851778321
14085.0,19.66647,19.66647,3.256070896988835
14086.0,19.66647,19.66647,3.256036652388155
14087.0,19.66647,19.66647,3.2560028527898024
14088.0,19.66647,19.66647,3.2559692124085453
14089.0,19.66647,19.66647,3.2559354248603922
14090.0,19.66647,19.66647,3.2559011631625965
14091.0,19.66647,19.66647,3.2558660797336545
14092.0,19.66647,19.66647,3.2558298063933044
14093.0,19.66647,19.66647,3.2557919543625298
14094.0,19.66647,19.66647,3.2557521142635557
14095.0,19.66647,19.66647,3.2557098561198514
14096.0,19.66647,19.66647,3.25566472935613
14097.0,19.66647,19.66647,3.255616262798346
14098.0,19.66647,19.66647,3.2555639646736982
14099.0,19.66647,19.66647,3.255507322610629
14100.0,19.66647,19.66647,3.2554458036388234
14101.0,19.66647,19.66647,3.2553788541892104
14102.0,19.66647,19.66647,3.2553062652985507
14103.0,19.66647,19.66647,3.2552301412161078
14104.0,19.66647,19.66647,3.2551513571788675
14105.0,19.66647,19.66647,3.2550704204338063
14106.0,19.66647,19.66647,3.2549878133167303
14107.0,19.66647,19.66647,3.2549039932522787
14108.0,19.66647,19.66647,3.25481939275392
14109.0,19.66647,19.66647,3.2547344194239543
14110.0,19.66647,19.66647,3.254649455953515
14111.0,19.66647,19.66647,3.2545648601225667
14112.0,19.66647,19.66647,3.254480964799901
14113.0,19.66647,19.66647,3.254398077943148
14114.0,19.66647,19.66647,3.254316482598763
14115.0,19.66647,19.66647,3.254236436902037
14116.0,19.66647,19.66647,3.254158174077089
14117.0,19.66647,19.66647,3.2540819024368726
14118.0,19.66647,19.66647,3.2540078053831696
14119.0,19.66647,19.66647,3.253936041406596
14120.0,19.66647,19.66647,3.2538667440865976
14121.0,19.66647,19.66647,3.253800022091451
14122.0,19.66647,19.66647,3.253735959178266
14123.0,19.66647,19.66647,3.2536746141929846
14124.0,19.66647,19.66647,3.2536160210703744
14125.0,19.66647,19.66647,3.2535601888340424
14126.0,19.66647,19.66647,3.253507101596421
14127.0,19.66647,19.66647,3.253456718558777
14128.0,19.66647,19.66647,3.253408974011207
14129.0,19.66647,19.66647,3.25336377733264
14130.0,19.66647,19.66647,3.253321012990836
14131.0,19.66647,19.66647,3.2532805405423875
14132.0,19.66647,19.66647,3.2532421946327155
14133.0,19.66647,19.66647,3.253205784996075
14134.0,19.66647,19.66647,3.253171096455552
14135.0,19.66647,19.66647,3.2531378889230633
14136.0,19.66647,19.66647,3.2531058973993585
14137.0,19.66647,19.66647,3.2530748319740144
14138.0,19.66647,19.66647,3.253044377825445
14139.0,19.66647,19.66647,3.253014195220893
14140.0,19.66647,19.66647,3.2529839195164296
14141.0,19.66647,19.66647,3.252953161156963
14142.0,19.66647,19.66647,3.2529215056762277
14143.0,19.66647,19.66647,3.2528885136967935
14144.0,19.66647,19.66647,3.25285372093006
14145.0,19.66647,19.66647,3.2528166381762564
14146.0,19.66647,19.66647,3.252776751324448
14147.0,19.66647,19.66647,3.252733521352525
14148.0,19.66647,19.66647,3.252686384327215
14149.0,19.66647,19.66647,3.252634751404074
14150.0,19.66647,19.66647,3.2525780088274896
14151.0,19.66647,19.66647,3.252515517930681
14152.0,19.66647,19.66647,3.2524466151356983
14153.0,19.66647,19.66647,3.252370853029213
14154.0,19.66647,19.66647,3.252291076187423
14155.0,19.66647,19.66647,3.252208727119272
14156.0,19.66647,19.66647,3.2521243323843523
14157.0,19.66647,19.66647,3.2520383916227678
14158.0,19.66647,19.66647,3.251951377555138
14159.0,19.66647,19.66647,3.251863735982597
14160.0,19.66647,19.66647,3.2517758857867887
14161.0,19.66647,19.66647,3.2516882189298744
14162.0,19.66647,19.66647,3.2516011004545287
14163.0,19.66647,19.66647,3.2515148684839357
14164.0,19.66647,19.66647,3.2514298342218004
14165.0,19.66647,19.66647,3.2513462819523355
14166.0,19.66647,19.66647,3.2512644690402666
14167.0,19.66647,19.66647,3.25118462593084
14168.0,19.66647,19.66647,3.251106956149809
14169.0,19.66647,19.66647,3.2510316363034426
14170.0,19.66647,19.66647,3.2509588160785237
14171.0,19.66647,19.66647,3.250888618242349
14172.0,19.66647,19.66647,3.2508211386427286
14173.0,19.66647,19.66647,3.2507564462079865
